Date,Category,Description,Dialogue,Place
2019/01/16,つきまとい,「こんにちは、一緒にあっちに行こうよ」,自転車に乗り、帰宅途中の女児らの肩を叩き、声をかけ、つきまとった。,神奈川県藤沢市辻堂元町
2019/01/16,撮影,「ＢＴＳ、トワイス好き？」「俺が怖いと？」,下校途中の女児らに声をかけ、携帯電話で撮影した。,熊本県山鹿市方保田
2019/01/15,声かけ,「お姉さん、ちょっといい？」,通行中の女性に後ろから近づき、声をかけた。,三重県津市久居北口町
2019/01/15,つきまとい,「ラインを教えて、めちゃくちゃかわいいですね」,自分の顔をスマートフォンで照らし、帰宅途中の女子生徒に声をかけ、後をつけた。,三重県津市久居元町
2019/01/15,不審な接触,「かわいいね、ライン教えてよ」「君、高校生だよね」,下校途中の女子生徒に声をかけ、頭を撫でた。,三重県津市久居元町
2019/01/15,声かけ,「こっちこっち」,自転車に乗り、ベルを鳴らし、女児に近づき、声をかけた。,三重県伊勢市上地町
2019/01/15,声かけ,「こっち来て」,車の中から、児童らに声をかけた。,長野県長野市稲葉
2019/01/15,声かけ,「ポケモン好き？　３００円で買う？　お金持ってる？　家にお金はある？」,下校途中の児童に声をかけた。,広島県広島県広島市佐伯区五日市町大字石内
2019/01/15,痴漢,「ちょっと、お嬢さん」,脇道から現れ、女子生徒に声をかけ、胸を触った。,大分県別府市大畑
2019/01/15,つきまとい,「お姉ちゃんどこに行くん？　何もせぇへんけぇ」,登校途中の女子生徒に声をかけ、後をつけた。,広島県広島市佐伯区観音台
2019/01/15,卑わいな声かけ,「これを見てください」,帰宅途中の女子学生に声をかけ、卑わいな画像をスマートフォンで見せた。,高知県高知市永国寺町
2019/01/15,キス,「かわいい、キスしよう」,女子生徒を車に誘い、声をかけ、手の甲にキスした。,岐阜県中津川市茄子川
2019/01/15,声かけ,「何かありましたか」,自転車に乗り、女性を追い抜いた後、引き返し、声をかけた。,宮城県名取市箱塚
2019/01/15,卑わいな声かけ,「ねー、暇？　遊ぼうよ、おっぱい触らせて」,通行中の女性に声をかけ、卑わいなことを言った。,佐賀県多久市南多久町大字下多久
2019/01/15,暴行,「こんにちは」,エレベーターで、女児の腕を掴み、声をかけた。,長崎県長崎市千歳町
2019/01/15,声かけ,「ちょっと僕、いろんなところにおじさんと遊びに行こうよ」,自転車に乗っていた男児に近づき、声をかけた。,栃木県高根沢町光陽台
2019/01/15,声かけ,「うちの家でチョコレート食べない？　家まで送るよ」,下校途中の女児に声をかけた。,奈良県大和高田市池田
2019/01/14,声かけ,「男女関係についてどう思いますか」,帰宅途中の女性に声をかけた。,愛知県名古屋市名東区富が丘
2019/01/14,声かけ,「何しているの？　何年生？　ラインの交換しよう」,待ち合わせ中の女児に声をかけた。,静岡県伊東市八幡野
2019/01/14,不審な接触,「かわいいな」「結婚してんの？」「何時に終わるの」「どっか行こうよ」,女子学生に声をかけ、握手をした。,奈良県香芝市穴虫
2019/01/14,つきまとい,「犬の散歩やったら、外回りの方がいいですよ」,犬の散歩中の女性らに声をかけ、後をつけた。,奈良県大和郡山市矢田町
2019/01/14,声かけ,「何歳？」,遊んでいた児童に声をかけた。,福岡県田川市伊田
2019/01/14,つきまとい,「お母さんがスーパーで待っているから一緒に行こう」,帰宅途中の男児に声をかけ、走って追いかけた。,京都府福知山市夜久野町額田
2019/01/14,撮影,「ちょっと止まって」,自転車に乗り、自転車の男児に声をかけ、スマートフォンを向けた。,埼玉県上尾市原市
2019/01/14,暴行,「ねえ」,通行中の女性に声をかけ、手首や服を掴んだ。,大阪府大阪市浪速区大国
2019/01/14,声かけ,「今日は一人なの？」,自転車に乗っていた女子生徒に声をかけた。,静岡県静岡市葵区安西
2019/01/14,暴言,「何見てんねん、こら」,犬の散歩中の女性を怒鳴った。,奈良県橿原市地黄町
2019/01/13,つきまとい,「トイレどこにあるん」,通行中の女児に声をかけ、後をつけた。,大阪府枚方市池之宮
2019/01/13,声かけ,「お菓子買ってあげる」,信号待ちの男児の肩を叩き、声をかけた。,大阪府枚方市中宮北町
2019/01/13,声かけ,「この傘拾って」,持っていたビニール傘を落とし、遊んでいた女児５人に声をかけた。,兵庫県香美町香住区香住
2019/01/12,身体露出,「見て見て」,女子生徒に声をかけ、腹を見せた。,群馬県前橋市総社町植野
2019/01/12,声かけ,「こっち来てよ」「家はどこ？　何してるの？」,男児に近づき、声をかけた。,埼玉県さいたま市中央区本町東
2019/01/12,声かけ,「うちの家でチョコレート食べない？　家まで送るよ」,下校途中の女児に声をかけた。,奈良県大和高田市池田
2019/01/12,声かけ,「ここに住んでるんか？　桜台か？　鴻池か？」,通行中の女児に声をかけた。,兵庫県伊丹市鴻池
2019/01/12,声かけ,「すいません」,自転車に乗っていた女子生徒に声をかけた。,静岡県静岡市葵区千代
2019/01/12,不審な接触,「君かわいいね」,帰宅途中の女子生徒に声をかけ、頭を撫でた。,静岡県富士市今泉
2019/01/12,声かけ,「一緒にどこかに行かない？」,車の中から、下校途中の女児に声をかけ、車を降りた。,静岡県浜松市東区市野町
2019/01/12,つきまとい,「いま何歳？」「待って」,下校途中の女児に声をかけ、後をつけた。,千葉県松戸市松戸
2019/01/12,暴言,「ここ通るなボケ」,自転車に乗っていた男児に暴言を吐いた。,大阪府豊中市庄内栄町
2019/01/12,声かけ,「一緒に帰ろう、家はどこ？」,女児に声をかけた。,福岡県北九州市八幡西区星和町
2019/01/12,声かけ,「お前らのことが好きや、自転車乗るか？」,自転車を押し歩き、すれ違う女子生徒３人に声をかけ、無視された後、３人を見ていた。,兵庫県加古川市加古川町溝之口
2019/01/12,痴漢,「だいじょうぶですか？」,座り込んでいた女性に声をかけ、服の中に手を入れ、胸を鷲掴みした。,大阪府大阪市城東区諏訪
2019/01/12,声かけ,「お年玉あげるよ」,帰宅途中の男児に声をかけた。,大阪府大阪市北区西天満
2019/01/12,声かけ,「一緒に帰ろうか」「住所はどこ？　お母さんの名前は？」,通行中の女児に声をかけた。,福岡県築上町
2019/01/12,声かけ,「ファミリーマートはどこ？　セブンイレブンはどこ？　一緒に行こうか」,下校途中の女児に声をかけた。,東京都日野市日野
2019/01/12,声かけ,「お年玉あげる、こっちおいで」,帰宅途中の男児に声をかけた。,大阪府大阪市中央区高津
2019/01/12,声かけ,「三人組を知らんか」,通行中の児童に声をかけ、詰め寄った。,大阪府枚方市田口
2019/01/12,声かけ,「君かわいいね」,自転車に乗り、女児に声をかけた。,埼玉県さいたま市大宮区仲町
2019/01/12,声かけ,「アイスクリーム食べる？　お菓子食べる？」,女児に声をかけた。,沖縄県うるま市勝連平敷屋
2019/01/12,暴行,「邪魔じゃ」,通行中の女子生徒に声をかけ、肩を押した。,兵庫県神戸市垂水区舞子台
2019/01/12,声かけ,「遊びに行こうよ」,女児に声をかけた。,神奈川県横浜市中区山下町
2019/01/12,つきまとい,「おいで」,下校途中の女児に声をかけ、つきまとった。,宮城県加美町宮崎
2019/01/12,声かけ,「遊んでいるところの動画を撮らせてほしい」,女児に声をかけた。,愛知県尾張旭市瀬戸川町
2019/01/12,暴行,「車に乗っていかない？」,男児に声をかけ、手首を掴んだ。,愛知県名古屋市緑区池上台
2019/01/12,暴行,「ここは〇〇さんのお宅ですか」,帰宅直前の児童に声をかけ、服を掴み、転倒させた。,茨城県つくばみらい市紫峰ケ丘
2019/01/12,下半身露出,「前回りできますか」,遊んでいた女児らに声をかけ、下半身を見せた。,愛知県豊橋市岩田町
2019/01/12,声かけ,「彼氏はいるの？　ライン教えてよ」,帰宅途中の女子生徒に走って近づき、声をかけた。,三重県津市久居旅籠町
2019/01/11,声かけ,「ここら辺に小学校はある？」,車の中から、帰宅途中の女性に声をかけた。,岐阜県本巣市上真桑
2019/01/11,卑わいな声かけ,「お前ら、あほやろ」,帰宅途中の男児らに卑わいなことを言い、さらに暴言を吐いた。,大阪府大阪市此花区西九条
2019/01/11,声かけ,「おーい君」「お菓子あげるよ」,男児に声をかけた。,岐阜県各務原市各務西町
2019/01/11,声かけ,「お姉ちゃんお帰り、そんな足出して寒くねーのか」,携帯電話を操作していた女子生徒に声をかけた。,宮城県東松島市赤井
2019/01/11,体液かけ,「バカ」,自転車に乗り、女児に暴言を吐き、唾をかけた。,大阪府岸和田市三田町
2019/01/11,暴行,「遊びに行こうよ」,通行中の女児の両肩を掴み、声をかけた。,茨城県水戸市千波町
2019/01/11,つきまとい,「待てよ！」,公園のベンチに座っていたが、目が合った男子生徒に声をかけ、追いかけた。,静岡県浜松市東区半田山
2019/01/11,暴行,「邪魔だよ」,帰宅途中の女児に声をかけ、突き飛ばし、転倒させた。,東京都足立区梅島
2019/01/11,強盗,「金を出せ」,コンビニエンスストアを訪れ、店員に包丁を突きつけ、脅し、現金を要求したが、拒否され、逃走し、約５００メートル離れた場所で警察によって逮捕された。,岐阜県岐阜市鹿島町
